Thanks for sending me the Rewards redemption vouchers in fastest time of just 5 days!!|2015-10-07T04:57:54+0000
HDFC Bank; HDFC Bank Connect; I have been cheated by HDFC. I have applied for a home loan, and while applying for loan I was ensured that the processing charges will be waived off since a scheme is coming into effect, I was promised that processing charges will be reverted if scheme is applicable before disbursement.  My loan was disbursed after the scheme was applicable, but the charges was not reverted. I am struggling with their customer care; grievance cell and nodal officer for more than a month now on this.  I have been trapped but I wish no one else fall into their strategy to lure customers. Hdfc Bank is a bunch of liars who will cheat you at drop of a hat just to register their sales, and their customer care team is ineffective, and does not have concern for their customers. entire HDFC BANK works towards one single objective of growing their business; even by unfair means.  Please like and share this post so that many innocent loan seekers are saved form a money launderer like attitude of this bank!|2015-10-07T03:26:05+0000
@Rohan Yeggina Thanks for making the part clear. I lost my temper with #HDFC #HDFCBank process. Mahape,Navi Mumbai branch said "NO" to me to give cheque  book:  1. They ask me to give cheque book. They disapproved my PAN card over it.  2. Person at the desk said me to block my debit card through netbanking or phonebanking while I am standing in the branch and there is no crowd (literally).  3. For cheque book, they asked me to apply through netbanking and says it will take minimum 2 working days to get it in my home branch.  4. Manager (have to mention it) didn't even consider and talks shit.  5. When I filled the form, they disapproved my signature and lied that they informed me my signature mismatch before.  6. I am a customer for 8 years and still have to face it.  Tell me what will you feel when everything happens one by one and you need your money from bank. The reply I got you can see in my previous posts. Anyways planning will soon leave this bank.|2015-10-06T19:13:33+0000
"You people are having worst service level in in the industry and your website is full of bullshit. Why you guys are not having an option of generating password for your food plus card. And your phone banking is disgusting. First of all hell lot of IVR option and then hell lot of waiting and then final surprise that call will be dropped. If you guys have a problem of service level then make your customer care number free of cost. How you guys can expect a customer to hold the call for 30 mins for the query to be answered and finally get disconnected, that is too on chargeable number. Wake up and get you act together guys."|2015-10-06T19:05:30+0000
Your phone support is of no use/poor, I've a fraudantel activity on my card, inspite of being an esteem customer, I'm trying to reach your customer support from last 45 mins. without any luck.    I think this is very, very poor customer support by HDFC bank.|2015-10-06T18:19:19+0000
Customer service is a showpiece.RM/support/preferred banking /nodal office only ask for extensions and do only copy paste job.To get specific reply is impossible.Bank needs to invest in manpower training. All complaints should be monitored for Quality Responses.|2015-10-06T14:21:58+0000
Service is very poor.....not good....|2015-10-06T12:56:30+0000
Hello ,  I have applied for a credit card upgrade . I have applied for Regalia card. I have filled the upgradation form 4 times and everytime the application is rejected.  From last two times HDFC bank is rejecting the application stating that the form was filled incorrectly . Please note - that i filled the form by personally going to the HDFC branch and an HDFC Bank officer sat with me and guided me in filling the form for both occassions.  I have  the picture of my last application and It is filled correctly as instructed by the bank officer.  If my credit card is not upgraded this time - i will close down my bank account and credit card and will move to some other bank. I will also APPLY FOR Closing down HDFC bank salary account option in my company so that no new accounts are being opened from our organization.  I have called multiple times at your call centre and they are unable to help me. So Please  help me with this issue or else i will switch to some other bank and will try to move my whole organization to some other bank.|2015-10-06T12:55:13+0000
This is the worst bank .i am waiting for a solution for last 2 months that means sixty days.no one bother to call me or email me.money has been deducted without my knowledga.now the only option which i am left i need to go to ombudsmen. Bank staff is pathetic.they dont know what they are doing.phone banking advisor said go to the branch.branch staff said call hdfc.what should i do .|2015-10-06T12:05:05+0000
Worst Ever Banking Service...|2015-10-06T09:36:38+0000
Can you please provide me the email id for head of home loan department in Delhi? Such a worst experience. Your staff is nt ready to listen anything. 4months they have charged me for many things but no hearing. Pure nonsense. Please provide the contact details  ASAP|2015-10-06T09:34:57+0000
I went to open a salary account in one of your branches today but got to know that there is already an account mapped to my cell number under customer ID 62670452, which I closed in August this year. Can you please check and revert before I approach another bank to open my account?|2015-10-06T09:25:21+0000
Worst customer care ....iVR is so pathetic that you will be end up with   5 mins of torturing with HDFC awards, blah blah, all products ads...stop this crap when it comes to serious business with serious customer,   HDFC ur calls are unstoppable when it comes credit and loan sales so please explain when we need your assistance for any resolution and you are extinct !!!!|2015-10-06T08:48:06+0000
The relationship Manager of HDFC banks acts as Ration Shop Manger - terrible follow-up to sell loans / products and salient to serve the customer when required.  Phone rings and rings .. only with the promise to call once again - a true liner of HDFC  !!|2015-10-06T08:21:44+0000
I have just received my HDFC Regalia Credit Card Number 5522 XXXX XXXX 4248.  I was supposed to receive a complimentary priority pass with the card. In the brochure I have noted that I need to apply for the same in the 'enclosed business reply envelope'.   However no such BRE or Priority Pass application was there in the kit.   Tried calling the customer care. The lady just kept the line on hold for a long long time and then just hung up!  Very disappointed with the service indeed. The time to get through to a human being on the telephone line is just too much! And after getting through the person seems to be least interested in sorting out things!  Sent an email to CUSTOMERSERVICES.CARDs@hdfcbank.com  No response!  Can someone help. My number is 9830026187|2015-10-06T07:39:51+0000
DO Not buy hdfc credit card no after sales service grievance dept not cooperating in Mumbai area|2015-10-06T06:47:09+0000
I used payzapp application as i trusted HDFC bank but I had terrible experience, your customer support for payzapp is horrible, they keep you waiting and don't even tell you about the terms and conditions, also please have more visibility in terms and condition and stop hiding.|2015-10-06T06:34:09+0000
I was at the Powai branch today and came to know how primitive the bank is... cash deposit machines absent, if u want to deposit cash even in ur friend account for 5000 u need to fill a form which u need to state reason for deposit. Mr.Puri u may be thinking u have an out of the world technology in ur bank but pls do a reality check. even banks like sbi have gone far ahead of u. forget sbi even a union bank is far superior to ur technological barb.|2015-10-06T04:16:22+0000
ਸ਼ੇਰਾ ਦੇ ਸ਼ਿਕਾਰ ਨੂੰ ਸਰਦਾਰ ਦੀ ਦਸਤਾਰ ਨੂਂ ਭੁੱਲ ਕੇ ਨਾ ਹੱਥ ਪਾਉਣਾ ਪਾੜ ਦੇਣਗੇ|2015-10-06T03:19:16+0000
I Applied for a Two wheeler loan almost a month back and still I have no response from your side. Then why you guys are coming to our place, calling us, irritating to take loan and then when we apply you have no response. Really fed up with you. ICICI is much better I think. I'll give you 2 days time. If you get me the status of my application then all is good. Otherwise I'll have to close my Account with you. There are lots and lots of banks waiting for opportunities to serve.   My Application ID no : 2065238893|2015-10-06T01:12:16+0000
most 3rd class bank.....i am using credit card, several time asking statement to my email id......they never send once i stop paying amount then send statement to my account. when i make call to customer care no body ready to pick almost half an hour i wait but no one pick phone only ivr continuously running....don't know how they run this bank.....nazar alam 07835092221|2015-10-05T18:31:32+0000
This is the one of the ford bank for ever. Unauthorized balance didact for account. And there are also unauthorized balance charge in HDFC credit card. And when you call for complaint no body Gide proper. And there no professional way to talk. Fuck this bank facilities...|2015-10-05T18:04:08+0000
Hi Everyone,  I wanted to make this point to all the HDFC users, i started an investment of 25000 rupees/year for a so called policy, in which i was informed that you have to pay 25000 in one go for the first year and then in equal installment for the remaining year which looks feasible to me.   the employee who sold me the policy had left the job and Bank is saying we cannot continue your policy in regular installments and neither can cancel it.   Does this looks like you cannot have faith on your own banker...  I had a big belief on HDFC and they have broken it for just 25000 rupees  I have my Salary account with this bank from the last 2.5 years which i will be closing now.  A very sad end to a relationship.... i expected more from you guys...  This is Shameful|2015-10-05T17:38:44+0000
Just 15 minutes ago I phoned to HDFC bank at 011-61606161 and after 11 minutes a representative answer the call his name was Joginder Or Yoginder he was very rude and wasn't ready to give out his full name. Later when I asked him to check details with his system he said something and hung up on me.    Its has been cleared F**King services can be deliver by HDFC BANK ONLY.   Kaash I can file a law sue against HDFC and their people, F**King people .  Don't do banking with HDFC 　  I'm bound to do banking with HDFC bcoz my employer chosen HDFC bank however they do banking with KOTAK MAHINDRA as wll. Will discuss the entire story with my employer and I'm sure My employer would take an action FOR SURE :)|2015-10-05T17:28:30+0000
you guys are the pits...your customer care is a recorded robot who has no idea how to speak to customers, you arm twist and cheat customers !! how do you get away with such fraud is a wonder to people...guess we are to blame to put faith and trust in you !!!|2015-10-05T17:12:10+0000
Friends,                  Please don't go for Housing Loan with HDFC Bank which is cheating a lot.I totally cheated by the whole Team of Chennai Branch HDFC bank. Is there any sites to raise a complaint on HDFC bank to RBI? I raised a ombusman request on HDFC but no use. Please help me, I would like to escalate this to high level. I have all the conversation between myself and HDFC bank and also Phone call recording. Please help me so that others will not be affected by HDFC Bank. chennai branch|2015-10-05T16:14:36+0000
The dumbest customer care award should go to HDFC, Despite being a so-called "priority customer for them- they simply do not care. It's been over a month since i've been following up for a replacement my lost credit card. Systems are not updated, netbanking transactions don't reflect correctly etc etc. Scary scene - money debited from account but not really credited to the other party (Amazon). Wonky systems and an UNRESPONSIVE customer (s)care team. Closing all my accounts with this stupid bank and moving to our dear ol' nationalised bank. Closing my homeloan, Demat, Salary account - the works. Waited more than a month for SOME response. They really know how to piss off a customer - trust me.|2015-10-05T15:54:55+0000
HDFC: Beware guys HDFC is a fraud bank. I had a savings account with them and they opened a trading and demat account without my knowledge. Now they are asking me to pay 4500/ as demat charges and telling me if i don't pay they will deduct money from my savings. Do not trust HDFC. Bloody fraud bank!!|2015-10-05T14:28:15+0000
Hi Team. This is to inform you that today as on 5 Oct 15 at near about 5:45 pm I had found someone Credit Card on Indus Ind Bank metro station Gurgaon. Card Holder name is Mr. Balveer Singh. It is a Titanium Master Card sponsored by Times Card. Information has been reported today to your credit card toll free no. 011 6160 6161 caller name Ms. Kareena after I found it today. I had requested her to send a message to card Holder and shared my contact no. also. I can't share the pic of card here neither my contact no. but my email id is sharma.ankit241@gmail.com. I request you to please speed up the process so that card holder can get his card by tomorrow itself. Please help in this issue. Thanks Ankit Sharma|2015-10-05T13:41:58+0000
Are  we looking like a fools listening to u r fucking info about u r fucking products wasting our money..........  This is irritating and  disgusting|2015-10-05T13:39:07+0000
i have an query regarding my bank A/c and i called HDFC Phone banking..... I even didn't got any response from u guys after being on call  hearing all u r  f***** info about u r f****** products ..... Get a  life HDFC...instead of saying that u r the best in the country...learn how to serve u r customers.....|2015-10-05T13:35:18+0000
No response received in phone banking...wasting time ..|2015-10-05T12:35:43+0000
I am getting this message: 'You cannot complete your data collection process for Secure Access'  when I login to HDFC bank. Moreover I am unable to add beneficiaries to do third party transfer. Is it related to this data collection message?|2015-10-05T12:12:04+0000
In the last two months, I must have received over 30 calls from HDFC Bank. Today a certain Mr Ajay Giri from Recovery Section called me and was really abusive. He demanded a payment of Rs 46K to an HDFC Credit Card of mine which I have never received. He was aggressive and kept repeating that I am a defaulter. An email from me to the bank a few days back explaining my case:  Due to a metal strip issue my card was blocked and then re-activated while I was in Europe in June. Upon return, I closed my card **** **** **** 5503 after paying the due amount Rs 44,916.27 on August 5, 2015.   I paid the amount to a new Credit Card  No **** **** **** 4903. I must state that the bank web site did not allow me to pay to the original Credit Card account ending 5503. I have not received this new Credit Card. I have never taken possession of it. I have never used it. I believe now there is an even new Credit Card issued to me. Its number is: **** **** **** 5900. Each of the card shows a replicated payment from one card to another. So, in effect the bank wants to recover Rs 1.3 lakh when the payments of Rs 45K has already been made. That too when I have no Credit Card, two not received and one self blocked.  When I discussed with your customer care they asked me to escalate. The email bounced. Hence this post here. Very disturbed.|2015-10-05T10:03:49+0000
Dear HDFC support Team;   it's very sad to inform you that I really had very bad experience with your support team. As my forex card is block and I'm calling on your chennai number 61606161 from past three days to unblock my card, every time I receive one response that we have forwarded your request to back end team and they will contact me in 2 hours, but it seems there is no effort make to resolve the query. Since after this kind of support I really have no good feed back for you as I'm away from the country and there is no proper services for the customer. Seriously I want to discard this card.  Thanks & Regards Ashish Gupta|2015-10-05T09:54:12+0000
Fraud Software named Payzapp being marketed in your name please get it removed from google play. It stole My money and did not give it to the recipient.|2015-10-05T09:44:43+0000
Doing fraudulent activities in auto loans.|2015-10-05T09:01:29+0000
HDFC Bank, please stop claiming yourself the best bank in India. You guys are really pathetic in customer service. Can someone please explain why it would take you twenty days to update an address for regular customers whereas for classic customers you would do it just over the phone. And the fun part - i dropped the application in your branch dropbox and till next seven days your people did not have an idea that it was there!!|2015-10-05T08:17:14+0000
Dear Team,   I have been extremely disappointed at HDFC’s customer service. The Bank makes such big promises towards a hassle free banking experience.   I owned a HDFC Bank’s Forex Card since 2011 and wanted to refund the un-utilised balance (before the card expiry). A request for the same was made to your Rohini Sector-09, Delhi Branch.   The request was turned down (teller’s name withheld) saying no such procedure/ practice is followed unless you have an account with HDFC Bank. I was suggested to speak to Customer Care to confirm the process, if any or drop an email to your Mumbai HO.   This is no-where on earth acceptable that your executives sitting at the authorized teller’s desk do not know about the procedures of their own Bank or Banking, in general. Also, this person suggested me to sell the card to any other merchant outside. Ridiculous, it is!!   As suggested, I was made to speak on the Customer Care. The person on other end confirmed that even if someone does not have an account can get refund in form of either a banker’s cheque or e-transfer in any other account with any other Bank. I made this person speak with the Teller at the Bank, but of no use. The Bank’s Call Center Executive tells me to write a letter addressed to the Branch’s Manager requesting issue of the Cheque or e-transfer.   We followed the advised process over 20 days back and had been promised an e-transfer in few days. The balance has not been credited to me till date. We had been following up with the Branch and were told that the email has been given to HO and what not!  Need your urgent intervention in expediting the process. We really can’t keep following up with the Bank every week to get an infirm response.    Himadri|2015-10-05T08:12:40+0000
Lovely professional University has tied up with HDFC for deposit of DDs in those HDFC bank branches where Lovely centers are located. Today in HDFC Mungeli Naka Branch of Bilaspur ,  I am carrying 5 dds and at present been asked to seat from last half an hour that too after running from one counter to clearing to other. NO Clearing, No Effort. worst of service. Have to leave now, can you please guide them that they have to accept the dds of Lovely Faculty of Distance Education.|2015-10-05T07:53:18+0000
I am extremely inconvenienced by Hdfc services. I had requested a closure 7 days ago. I have not heard back. I messaged on fb....no help! Are your employees being paid for inaction?|2015-10-05T05:48:10+0000
Bhaktinagar Branch RAJKOT Gujrat the worst service than any other branch of hdfc bank|2015-10-05T05:00:28+0000
Poor serviced of hdfc bank|2015-10-05T03:01:24+0000
<b>apne mobile balench ko bank account me kese bhej te he kise pata he.???|2015-10-04T22:44:33+0000
Why have u not enabled e commerce transactions for FOod card at various online Food delivery channels ? be it tinyowl, foodpanda or groceries apps like grofers, bigbasket, reliance fresh ?|2015-10-04T19:36:23+0000
#Yuvraj celebrities #Bargarh branch|2015-10-04T18:27:36+0000
Extremely disappointed at how an HDFC preferred banking customer is treated. I have had fraudulent transactions done worth over 1.5 lakhs from 2 accounts on 1 customer ID number and the call centre people are telling me that is forex transaction service? The charge says MCTF ATW MACAU.. Tried calling, emailing but to no avail. I will be filing an official complain with the RBI Ombudsman and an FIR if the money is not reversed within the next 48 hours as the call centre people confirmed.|2015-10-04T16:16:20+0000
Sick and tired of HDFC bank worst mistake off my life taking an auto loan from this bank. Every now and then they deduct money unnecessarily and then complete harrasment. Even when all dues are cleae. Thet keep calling for wrong amounts systems are never updated on time.|2015-10-04T15:01:08+0000
I requested a new cheque book via net-banking portal over a moth ago. But till date the packet hasn't arrived nor there any news of it. I did receive a SMS saying the packet is couriered via First Flight Courier 3 weeks back. I already lodged a formal complaint on 22nd of Sept. via tele banking under complaint number KOLC 0915040151 . But till date the packet has not arrived. Meanwhile I got 2 calls from HDFC Banks Chennai office on the same. In both the occasions I was told that the matter is taken very seriously and team is looking into the issue.  My question is how come the packet got missed and why Banks like HDFC are relying on such careless courier companies. Same thing happened last month when my credit card was dispatched from Chennai office and same was not delivered to me for a week by Blue Dart although it reached in their office in Gangtok.   Meanwhile I received one more SMS saying that a new cheque book has been sent via Blue Dart courier and another SMS asking me to collect the cheque book from HDFC branch.  Can I see an action now instead of false assurances.|2015-10-04T12:34:21+0000
The online points redemption site for credit card is not working. Its throwing an error message. There is an indication of redirection. But its not working and couldn't find any.|2015-10-04T09:40:22+0000
Why doesn't your phone-banking department pick-up the call!! Stop boasting about awards that you have got this year and deliver!! Pick-up the call!!|2015-10-04T07:35:59+0000
today my credit card bill due date today this error appear pls tell me what do . We apologize, but this facility is temporarily unavailable. Please try later.|2015-10-04T04:15:05+0000
I want to close my old salary account which is in first india place gurgao , But unable to reach there so how i can close my account   Registered mobile number 8750690692|2015-10-03T18:50:52+0000
An amount of 5000/-deducted from my account on 3rd October April without any information and the statement was given as NEW RD - MAHESHWAR A P CHEQUE DUMMY DOMLUR KARNATAKA. Please explain why HDFC bank did this dummy check issue without any kind of notification? Kindly state what need to do now.|2015-10-03T18:47:07+0000
I want to open an account in HDFC. What i do ?|2015-10-03T18:21:44+0000
I think there is commission tie up between cellular companies for the call duration while speaking with customer care, because any time if we call customer care it will take minimum 30 min to reach customer care executive. Its new way to earn money..........|2015-10-03T15:35:57+0000
OPENED AN ACCOUNT WITH HDFC BANK 2 MONTHS AGO AND AFTER SUBMITTING N NO. OF FORMS AT THEIR BRANCH STILL NOT ABLE TO START 3RD PARTY TRANSFER. MOST PATHETIC SERVICE AND NOT SEEN EVER SUCH KIND OF PROBLEM WITH ANY OTHER BANK|2015-10-03T14:08:03+0000
What is this MC CHARGES INCL SER TAX & CESS 280915 ?|2015-10-03T13:08:30+0000
We booked a hotel through HDFC's SmartBuy. Hotel/Room information given on SmartBuy was misleading. We decided to cancel this booking the moment we received details from hotel, because booking we not as per the details mentioned on SmartBuy. While cancelling the reservation (on 12th Sep), we were told  that the amount will be refunded within a week. We have not got the refund till date. Followed up with HDFC SmartBuy customer care team several times. Spoke to Jerlim, Prashant (supervisor), Shalini and one more person (don't remember his name) in last one week. All of them assured to process refund within a day, but failed to do so. Not only this, every time we called them, they promised to call us back within an hour to share the status, but never called back. Complaint number registered with HDFC Smart Buy is HDFC123456712724.  Quite a poor experience and quite a poor service. Wonder if there is a resolution to this...|2015-10-03T12:28:02+0000
HDFC Bank, I will like to thank you for helping me learn something new today and probably giving me one of the greatest surprises I have had in my life. Today i learnt one's account's details can be modified without one's knowledge and all that the bank does is makes excuses and sleeps on it. Well to give a background, I logged into my account online to realise that my dear salary account now belongs to some other person and i have no access to all my hard earned money. I called up the customer care service and was not able to connect to any executive as i no longer have any accounts linked to my customer id. I went to the nearby branch to realise that the branch folks have no access to check who or why has all this happened without my knowledge. I was again routed to the customer care service which i somehow managed to get through this time using my husband's details. They told me it is some batch process update which was run and my access will be enabled within 2 hours. I am still awaiting the access and the confirmation call that the team promised me hrs back. Please can you enlighten me why such a massive blunder was committed and i hope some stranger is not celebrating partying with my money....Amazing customer service...Kudos!! #HDFCBank  #PatheticService|2015-10-03T11:40:32+0000
TORTOISE BANK i ever seen in banking industry.  I have deposit one Cheque on your TORTOISE Bank (HDFC) on 24 –sep-2015 what till time this is not cleared in my account and when I visit to your TORTOISE bank in Udyog Vihar near INDIA BULLS . I ask the reason why my Cheque is not clear in my account but they people not able to provide me the information , now your tortoise bank now able to find my deposit Cheque .i already mention by details on the back side of the Cheque then too they people not even bother to call customer.     I want my Cheque back and reason why same is not cleared in my account.  Today again I called again and again in your TORTOISE BANK but they people not even know what is concern , I had a word with person name of VIKAS CHAURASIA 10 min long conversion at 12:55 PM then he said he will call back within 15 Min but now 3 long hours past but no response and if I make call back they not even receiving my call . THIS IS WHAT YOUR BANK DO WITH THE CUSTOMER .   Cheque Deposit Date : 24 –sep-2015 Bank Name : Bank of Maharashtra  Deposit Bank : HDFC so sorry (TORTOISE BANK) udyog vihar Near india bulls Gurgaon  Cheque no : 085506 Contact no : 9582999942|2015-10-03T10:34:17+0000
DC INTL POS TXN MARKUP+ST 240915 260915 Can you please explain me what is this? I got multiple unknown debits of amount XX against this.|2015-10-03T10:11:25+0000
Hello, I had registered meaningful request (Complaint number=15220773633; Month=August) to you (HDFC) to check my credit card service about why SMS was not delivered at my registered mobile after withdraw of heavy amount, Since I requested, I have not been received any call or solution from your side (HDFC) except SMS which I had received day before yesterday wherein closure of credit card details mentioned which I never gave at all. Consequence, I called at Customer center & wrote email to credit department as well but No appropriate solution received as of now. Even Call center representative is not quoting any words about solution, It seems they are just pretending to hide the negligence. Now Could you please help to clarify or shed some light what exactly you guys want to do? or should i need to take legislative action on this act. Also interested to know: Did these services you committed with me? “Or” Is that standard of your HDFC bank services wherein anything can happened anytime anonymously? However you like, Please tell me know at least once, so that I can make my mind accordingly and think before next alliance. Thanks in advance for anticipated earlier response. Thanks & Regards, Gaurav kumar 7838312637|2015-10-03T09:53:06+0000
Is it possible to change the payment cycle of the credit card? My payment date is 25th. Because of that I don't use it much. I have other cards too, for which payment date is the first working day of month. That's more convenient because I will get salary by that time. Other than that, I am very happy with your service. Even though, had some issues, all where handled very well. Thanks for that. Your service is really awesome. When I go to the branch also, their approach is very nice. That's why I continue HDFC account even after resigning from my previous company, for which HDFC was the salary account.|2015-10-03T09:00:31+0000
Dear HDFC bank, this is epic. You guys should change your slogan from " we know your world" to " we know how to make your world miserable". Two years back,  I used to have a salary account in your bank. I changed my company, and you guys changed my account from salary to savings. You did that without letting me know. You haven't send any communication to me either on mail or sms. You didn't even give me a call about this change. You wanted me to keep a balance of 10k. Again you forgot to communicate on this. You kept charging me for insufficient balance. You charged 5k till date and you know what again forgot to inform me abt it. You started informing me about it only when I started a new account in your bank and that is three months back. Now I want to close the account and you will not do this unless i settle these charges. Seriously guys, if this is how you make profits, shame on you.|2015-10-03T07:30:51+0000
As per your promotional literature on the net and else where,"HDFC Cancer care Policy" is promoted as a 'Health 'Policy.I understand that it means it is a'Hospitalisation policy' ,and not a' Life Policy'You are also indicating that tax benefits under sec 80D.  Will you please clarify and confirm so that I can take a decision about taking this policy?|2015-10-03T07:10:16+0000
I don't know why Hdfc got best banks award when they don't follow RBI policies if you are a bit late making card payment they threaten you and keep on calling you and even tell at you till you make the payment and give you wrong commitments worst bank in India|2015-10-03T06:21:13+0000
Do you have the customer care working or you are making a fool of all the customers. There is no one to speak to, I have tried numerous times. I recharged for my phone & tatasky the transaction got declined.Need to resolve it Asap|2015-10-03T05:14:21+0000
Such irritating customer services u have....when a customer calls u on ur toll free no.. I dont want to hear responses from IVR which cant even understand my problem.....I want to talk to live person to understand my queries and answers accordingly....!!!!!|2015-10-03T04:59:35+0000
We apologize, but this facility is temporarily unavailable. Please try later. Unable to perform NEFT Transaction. Could you please help me out. Also Can i able to pat usvisa fee using my NEFT...|2015-10-02T18:29:55+0000
HDFC Bank Modus operandi: send sales executive to collect documents and signatures on part form... then signatures are forged on insurance papers and false insurance policies are forcibly given without customer knowledge... when customer realises, they do not answer phone calls nor do they reply to emails on time... till date I have not received a refund from these fraudsters and scamsters!!!! Post by Ayaz Shabbir Zanzeria... the idiots who reply do not even read or understand... chor thodi na kuch samajhta hai!!!|2015-10-02T16:49:17+0000
NEFT Bank Transfer not working on hdfcbank.com site|2015-10-02T16:27:57+0000
Does the bank offer transfer funds through NEFT to be scheduled for a future date?|2015-10-02T16:27:33+0000
Really unprofessional service by your credit card division for the past 6 months. You allowed my credit card to be registered under someone else s netbanking account - Major Blunder. Aren't my card details open to the other customer now? I'm appalled at this systemic as well as manual failure. Plus on top of it, you're trying to sell me home loans - can I trust you with that, if you can't get simple credit card processes in order?|2015-10-02T16:10:28+0000
1000 Rs Note was withdrawn from an HDFC ATM in Ulhasnagar, a small cellophane tape is stick to its torn out part to hide...  I think no bank or bank Cash deposit machine will accept our torn notes which are stick with glue or cellophane...  Then how HDFC bank put this torn note in ATM.....????  AVOID HDFC ATM's for Cash Withdrawal...  Cant do anything with this note now... probability of acceptance of this note by any vendor is zero...  ******AVOID HDFC ATM's for Cash Withdrawal...*****|2015-10-02T15:58:32+0000
HDFC customer service IVR sucks. Couldn't reach human even after trying for 30 mins. Your menus options doesnt make any sense.|2015-10-02T15:21:32+0000
Dear #HDFC Bank.......its really nice to talk about to service and quality... But its never enough by sayings and posting some motivational quotes....just to bring the metter into your knowledge.... I lives in Kosikalan, Mathura, U.P 281403, Here is a ATM machine of your bank which is near to also your branch' main gate....this ATM almost all the time is out of order, even almost 3-4 days in a week it always found with "not in service" board.. You are requested to look into the matter and give a better sloution.|2015-10-02T13:10:46+0000
I don't know how to react on this but your Bank has decided to screw my happiness even at the last moment I just called on HDFC Customer support on 022-61606161 to enquire about account closing formalities & find some alternate option of making payment towards my Insta Jumbo Loan account & my call was Transferred from Loan department to Credit Card Department I spoke with Lady named SANA terrible experience she was so Impatient Never Understood my Concern not even Acknowledge once & when I tried to explain it she simply Hung up the call...... How awful was that calling on chargeable No# waiting for call to get connect & your Support Team has no Courtesy at all...  Customer Id- 46319664|2015-10-02T08:37:25+0000
Third class bank third class services over charged to the customer in every field credit cards salary accounts, housing loan totally third class bank|2015-10-02T08:31:42+0000
Lazy & incompetent Sales staff seem to be the norm at HDFC. Such typical indifference and unprofessional work mentality is not expected.  Yesterday at 2:07pm your Mr.Sagar from Bangalore (8067533600) called for verification of my Personal Loan Application No. 2044345665.   At that time I was on the way back home from work, so I told your him to call me back in half an hour. The call lasted for 25 seconds and I told him I would be free to talk to him and will verify all the details he wanted.  Two days have passed but there has been no call-back in this regard. Outsourcing to cheap companies tarnishes HDFC's image.  Please ask Mr.Sagar (or someone else) to call me tomorrow anytime AFTER 2:30 PM... I will be available.  I REPEAT ---- DO NOT CALL BEFORE this time as no calls are allowed inside the school premises.  I expect BETTER CUSTOMER SERVICE than this.|2015-10-02T07:22:53+0000
I am unable to transfer money to another HDFC account from my account since yesterday, It has been working all this time. I get "We are unable to carry out your instruction, currently. Please try later." I tried calling customer care but they disconnected my call 3 times. this is very frustrating. Can someone look into it and contact me asap?|2015-10-02T07:16:47+0000
Typical and bad experience with HDFC credit card department....Rejected due to an unnecessary reason, I requested  re-issue for a credit card on my acccount........however no response....such a bad customer care   I will be interested  in more detailed clarification and I am sure someone has miss communicated my information to HDFC systems. I am still expecting a all from HDFC executives now.  address/telephone verifications was ok when someone called me and told me that you will receive the card soon. This means it was a final verification. This is banks failure. Please let me knows what exactly gone wrong here.   I repeat address verification and telephone verification was positive ( check the telephone recordings.  I am sure that the funny executives working in tele-verification has messed up all my application.|2015-10-02T02:37:46+0000
I booked a flight ticket from SmartBuy which unfortunately had to be cancelled. Their cancellation process is very time consuming and frustrating. I contacted Goibibo who said to go to Airline for cancellation. I went to Airline and cancelled the tickets, then they said to contact Goibibo for refund. I then asked Goibibo which cancelled tickets from their end as well, then they asked me to contact SmartBuy to get the refund. I finally contacted SmartBuy which again contacted Goibibo for confirmation and took 1 hour, but did not confirm. Later they sent me email saying they will initiate the refund process but it has been 15 days from then and i am still chasing them and did not receive the amount.|2015-10-01T23:48:40+0000
Worst bank ever. Pathetic service!  Customer service is very poor. Will never recommend anybody to join this bank.|2015-10-01T21:14:15+0000
