They do it again...  I got a mail from them  "Dear Mr.Gandhi,   This is in continuation to our earlier post shared regarding your HDFC Bank Credit Card.   We are disappointed to observe that despite our best efforts to satisfy you, an important customer for us, you are left with a feeling of dissatisfaction with our services. In this regard, we wish to assure you that we have taken cognizance of your comments and the spirit in which you have shared your experience with us.   Having said this and with regards to your queries on the reversal of 500 Reward points on 03/09/2015, we regret to inform that the reward points has been adjusted is due to technical reasons at the back-end systems. We regret for the inconvenience caused to you in this regard.   Being fully sensitized to your feedback expressed in your e-mail, we have arranged to re-credit the 500 Reward points on your credit card. The relevant entry for the same will reflect in your Oct'2015 statement dated 13/10/2015 in the Rewards Summary section as 'Rewards Earned'.   Having explained the same, we request you not to let this incident deter your patronage to HDFC Bank. Please provide us with your continuous support by using your existing HDFC credit card for all your shopping and entertainment needs thereby giving us many more opportunities to be of your service.   Please feel free to contact our Phone Banking number at 011-61606161 to write to us at : Priorityredressal.Creditcards@hdfcbank.com for any further assistance/clarification that you may require with regard to your credit card account.  In line with our focus and commitment to Customer Service, we trust that this Grievance Redressal Cell has addressed your grievance in a fair and equitable manner and the issue has been resolved to your satisfaction. If you are not satisfied with the resolution, you may write to our Principal Nodal Officer Mr. Appala Pranesh Rao at HDFC Bank Ltd.5th Floor, Tower B, Peninsula Business Park, Ganpatrao Kadam Marg, Lower Parel West, Mumbai 400013 or E-mail at : pnohdfcbank@hdfcbank.com or Fax at 022-42197125. Alternately you can call at Tel: 022- 30961541.  Kindly note the query reference number for this correspondence is 15261698112. Assuring you of our best services at all times.   Regards,   Deepa B Manager - Correspondence"  But I haven't got anything.  Now I should say "Worst bank for credit card users"|2015-10-15T09:29:12+0000
Dear Mr. Parag Rao,  Need your attention, since from last 2 times HDFC bank department mentioned wrong communication address while courier as per my current discussion with blue dart courier team this time "Sector" name not mentioned in courier that's why courier department not deliver the courier from last 3 days can you please look in to this last time same kind of issues faced with credit card delivery.  Blue Dart Waybill No : 42807614496       Reference No : 1528060107566606 Pickup Date        12 October 2015 From        Chennai To        Noida Status        Consignee'S Address Incomplete/Landmark         Needed Status and Scans Location     Details     Date     Time * Waybill No : 42807614496 Noida Sector 16     Consignee'S Address Incomplete/Landmark Needed        15-Oct-2015     07:31 Noida Sector 16     Consignee'S Address Incomplete/Landmark Needed        14-Oct-2015     08:22 Noida Sector 16     Consignee'S Address Incomplete/Landmark Needed        13-Oct-2015     13:40 Noida Sector 16     Shipment Out For Delivery     13-Oct-2015     12:04 Noida Sector 16     Shipment Arrived     13-Oct-2015     09:28|2015-10-15T09:24:43+0000
HDFC is very bad bank. Their customer care service is worst among the world whenever u call to customer care we lost time as well as money but they are so busy that they did not receive phone they why they give customer care option.  i will post this type of post in future also till now i get the solution of my problem. and will suggest other also not to continue with HDFC.  Rahul Agarwal 9899982832|2015-10-15T09:19:08+0000
HDFC banking standard is decreasing day by day.. they have employed people who are fooling their customers like anything and earning their commission from customers... Just for the sake of earning commission you(HDFC BANK) are fooling customers??? I will say, 3rd class banking overall.. Dear all, pls avoid transactions from this bank,, they will sell u something n earn commissions out of it..  Really pathetic!!|2015-10-15T07:32:59+0000
Hello  I want to know about last 1 year cashback provided to me against my debit card.and also the pending cashbacks.  Acct no. 50100050067882  Regards  Vishal gupta 09034100218|2015-10-15T07:32:11+0000
My netbanking account has been disabled due to 5 incorrect password attempts. So when will my account be enabled?|2015-10-15T07:03:25+0000
What  is int rate for home loan|2015-10-15T05:57:46+0000
got a forgery call from +91 8051378334 asking for my ATM Card details including CVV no.  I got the recording too, Kindly see if he is really one of you, I am sure not.   What made me smile: He asked: Sir, aapke paas kaun sa ATM card hai? I said: HDFC He applauded: Bilkul Sahi Jawab! :))|2015-10-15T05:11:44+0000
Hi,  Can we use HDFC food card to order food online? If yes, which sites we can use for this?|2015-10-14T15:51:07+0000
Hi why you people deducted RS342/- under depository? What is this?|2015-10-14T15:23:42+0000
HDFC Bank y it is so difficult to get done anything through phone banking??? i have received an incorrect statement for my credit card.  Can u suggest me any easy and convenient way to get it corrected. it is not possible for me to visit home branch. thanks|2015-10-14T15:19:48+0000
Why HDFC Bank is not startup friendly? When it comes to investment you wont leave even Rs. 1. But when it comes to giving Salary account you want big Fish only...|2015-10-14T13:39:55+0000
Just today I learnt that once HDFC bank customer place cheque book request on 18002703366 it cannot be cancelled. The problem here is the toll free number doesn't ask for any confirmation from customer before taking cheque book request. So person like me who calls to see the IVR menu, get disappointed because it straight away takes the call as a request for cheque book and the customer is charged Rs. 100 for the same. If customer wants to cancel this cheque book request, why HDFC bank not giving any option and making money out of customer errors ?|2015-10-14T10:42:26+0000
Is there any email id for escalation of credit card problems  ? The Call centers do not have the required information about the credit cards even when all the features are published on the website.|2015-10-14T10:36:21+0000
HDFC Bank is a big time fraud. Last year i opened a salary savings account with HDFC Bank and there Fraud executive opened a Demat account along with the salary account. I don't even know what should i do with that hell Demat account. HDFC Bank executive opened it without my consent.Just to meet his sales targets. It seems HDFC Bank is encouraging them to do that just to make their numbers.They kept on xharging me noney in my savings account that is the only reason i left HDFC Bank and opened my new salary account with another bank. I called their customer care as well.But the lady bluntly said that i have to pay INR 1500 only then they cqn close my account or else the account will remain active.I would never ever suggest any of my friend to go with hdfc bank at all. These guys are fraud and open the demat account with salary account. Beware and please read the document carefully before signing.|2015-10-14T09:48:42+0000
Hdfc bank have no value of time !!!...every time huge line at singal (only one casher )window of payment receiving n giving at deesa gujarat branch.....how much doing request abt concern...no result...|2015-10-14T09:24:05+0000
Complaint #delr1015005713we loan #35241707..... I have been following up for this complaint and there seems no response I was told to contact Dildeep Sethi and I sent him whatsapp n called bt there is no response. I have 4lakhs loan approved wen I asked for 1.5 only what rubbish is going on and why there is no action. Dildeep has been disconnecting my calls|2015-10-14T09:09:14+0000
